opening,count,avg_cpl,top1_pct
Modern Defense with 1 e4 2.d4 Bg7 3.Be3 c6,20,47.95,50.0
Alapin Sicilian Defense...7.Bc4 e6 8.O O Be7,20,56.3,35.0
Italian Game Two Knights Defense 4.O O,20,66.4,40.0
Closed Sicilian Defense Grand Prix Attack...5.Bc4 e6 6.O O Nge7 7.d3,20,39.6,30.0
Scotch Game Classical Variation 5.Be3 Qf6 6.c3 Nge7 7.Bc4,20,31.35,50.0
Indian Game East Indian London System...4.e3 O O 5.c3 d6,20,50.8,20.0
Sicilian Defense French Variation 3.Nc3 d5 4.exd5 exd5,20,46.5,45.0
English Opening 1...b6 2.e4 Bb7,20,114.05,40.0
English Opening Anglo Indian Queens Knight Variation...3.g3 Bg7 4.Bg2 O O 5.d4,20,43.85,20.0
Nimzowitsch Defense Declined 2...d5 3.exd5,20,206.9,35.0
Sicilian Defense OKelly Maroczy Bind Paulsen Line 4.Nc3 Nc6 5.d4 cxd4 6.Nxd4,20,54.8,40.0
Caro Kann Defense 2.Nf3 d5 3.d3,20,30.6,50.0
Caro Kann Defense Accelerated Panov Modern Variation,20,139.75,45.0
Caro Kann Defense Accelerated Panov Attack 2...d5 3.exd5 cxd5,20,71.6,45.0
Slav Defense 3.e3 e6,20,142.85,40.0
Queens Pawn Opening Horwitz Defense 2.Bf4 c5,20,524.9,15.0
Queens Pawn Opening 1...c6 2.c4,20,1453.6,30.0
French Defense Exchange Variation 3...exd5 4.Bd3 Nf6 5.Nf3,20,86.7,45.0
Sicilian Defense Taimanov Bastrikov Variation...7.f4 b5 8.Bd3 Bb7,19,554.6315789473684,26.31578947368421
Modern Defense Standard Line 3...c6 4.f4 Qb6 5.Nf3,19,529.2631578947369,36.84210526315789
Alapin Sicilian Defense 2...e6 3.Nf3 Nf6,19,113.73684210526316,47.368421052631575
Giuoco Piano Game 4.O O Nf6 5.d3 O O 6.h3,19,53.0,31.57894736842105
Modern Defense 3.e4,19,89.21052631578948,36.84210526315789
Sicilian Defense Old Sicilian Variation 3.b3 e5 4.Bb2,19,558.1052631578947,52.63157894736842
Reti Opening Sicilian Invitation...4.O O Bg7 5.e4 Nf6,19,41.73684210526316,42.10526315789473
Scotch Game Goring Gambit 4...d3 5.Bxd3 d6,19,15.052631578947368,63.1578947368421
English Opening Caro Kann Defensive System...3.e3 Nf6 4.Nc3 Nbd7 5.d4,19,101.05263157894737,36.84210526315789
Caro Kann Defense Exchange Variation,19,581.0,36.84210526315789
Sicilian Defense French Deferred Wing Gambit 3...cxb4 4.d4,19,83.10526315789474,31.57894736842105
Modern Defense with 1 d4 2.Nf3 Bg7 3.Bf4 d6,19,15.842105263157896,42.10526315789473
Indian Game East Indian London System 3...Bg7 4.Nc3,19,1117.1052631578948,26.31578947368421
Pirc Defense Main Line 4.Be3 Bg7 5.f3 O O 6.Qd2,19,562.3157894736842,26.31578947368421
Ruy Lopez Opening Morphy Defense Columbus Variation 4...Nf6 5.O O,19,59.473684210526315,36.84210526315789
Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.O O Nc6 5.c3,19,64.15789473684211,42.10526315789473
Caro Kann Defense Accelerated Panov Attack...4.cxd5 Qxd5 5.Nc3 Qa5,19,36.31578947368421,68.42105263157895
Reti Opening...2.e3 Nf6 3.b3 Bf5 4.Bb2,19,26.36842105263158,52.63157894736842
Sicilian Defense Kan Knight Variation...6.f4 b5 7.Bd3 Bb7,19,26.57894736842105,52.63157894736842
Pirc Defense...4.f4 Bg7 5.Nf3 O O,19,115.6842105263158,31.57894736842105
Reti Opening Slav Invitation,19,81.10526315789474,31.57894736842105
Scotch Game Steinitz Variation 5.Nc3,19,717.2105263157895,10.526315789473683
Pirc Defense Antal Defense,18,16.88888888888889,44.44444444444444
English Opening Symmetrical Variation 2.g3 Nc6 3.Bg2 e5,18,119.38888888888889,33.33333333333333
Pirc Defense Main Line Austrian Attack 4...Bg7 5.Nf3 O O,18,53.166666666666664,61.111111111111114
Ruy Lopez Opening Classical Defense 4.O O Qf6 5.c3,18,576.0555555555555,33.33333333333333
French Defense Advance Paulsen Attack 5...Qb6,18,64.44444444444444,61.111111111111114
Reti Opening Dutch Lisitsyn Rydel Bloodgood Gambit,18,1250.0,61.111111111111114
French Defense Normal Variation 2...b6 3.Nc3,18,639.8333333333334,11.11111111111111
Queens Pawn Opening Krause Variation 3.c4 cxd4,18,90.27777777777777,44.44444444444444
Queens Gambit Accepted Central Variation Alekhine System 4.Nc3,18,114.16666666666667,55.55555555555556
Benoni Defense Modern Classical Variation 7...Bg7 8.Bd3,18,61.388888888888886,27.77777777777778
Kings Indian Defense Four Pawns Attack 5...O O,18,57.333333333333336,27.77777777777778
Italian Game Knight Attack Polerio Bishop Check Line...7.dxc6 bxc6 8.Bd3 Nd5,18,571.4444444444445,50.0
Scotch Game Classical Variation 5.Nxc6 bxc6,18,19.833333333333332,55.55555555555556
Scandinavian Defense Modern Variation 3.d4 Qxd5,18,580.6111111111111,33.33333333333333
Alapin Sicilian Defense...3.Nf3 d5 4.exd5 exd5 5.d4,18,118.0,44.44444444444444
Polish Opening 1...a5,18,62.05555555555556,44.44444444444444
Nimzowitsch Defense Declined 2...Nf6 3.e5,18,282.8888888888889,38.88888888888889
Queens Pawn Opening Zukertort Variation 2...Bf5 3.Bf4 e6 4.e3,18,69.11111111111111,38.88888888888889
Modern Defense Geller System 4...Nf6 5.Nbd2 O O 6.Be2,18,19.555555555555557,44.44444444444444
Giuoco Piano Game Evans Gambit Declined 5.a4,18,39.111111111111114,55.55555555555556
Caro Kann Defense Accelerated Panov Attack...4.cxd5 Qxd5 5.Nc3 Qd8 6.d4,18,34.77777777777778,50.0
Kings Indian Defense Semi Classical Hollywood Variation,18,83.27777777777777,22.22222222222222
Four Knights Game Spanish Variation...5.d4 exd4 6.Nxd4 Bd7,18,43.22222222222222,50.0
Bishops Opening Berlin Defense 3.d3 Bc5 4.Nf3 d6,17,65.05882352941177,64.70588235294117
Modern Defense Fianchetto Gambit,17,41.470588235294116,41.17647058823529
Sicilian Defense OKelly Yerevan System 3...Nc6 4.d4 cxd4 5.Nxd4,17,61.8235294117647,35.294117647058826
Modern Defense with 1 e4 2.d4 d6 3.f4,17,89.11764705882354,23.52941176470588
Queens Pawn Opening Krause Variation 3.e3 Nc6,17,152.41176470588235,47.05882352941176
Benoni Defense Czech Variation 4.Nc3 d6 5.e4,17,598.7647058823529,23.52941176470588
Queens Pawn Opening 1...d6,17,628.5882352941177,23.52941176470588
Queens Pawn Opening Zukertort Variation 2...c6 3.Bg5 h6 4.Bh4,17,128.52941176470588,35.294117647058826
Italian Game Two Knights Defense 4.O O Nxe4,17,13.235294117647058,76.47058823529412
Caro Kann Defense Karpov Variation 5.Nf3 Ngf6 6.Bd3,17,724.5294117647059,41.17647058823529
Sicilian Defense Chekhover Variation 4...Nf6 5.Nc3 Nc6,17,666.4705882352941,35.294117647058826
Kings Pawn Opening Kings Knight Elephant Gambit 3.Nxe5 Bd6 4.d4 dxe4,17,724.8823529411765,41.17647058823529
Queens Pawn Opening Chigorin Variation 2...Nf6,17,31.705882352941178,64.70588235294117
Kings Gambit Declined Falkbeer Accepted Nimzowitsch Marshall Countergambit 4.dxc6,17,1720.1176470588234,29.411764705882355
English Opening Two Knights Variation 3.Nf3,16,69.5,43.75
Scotch Game Scotch Gambit Dubois Reti Advance Variation 5...Ne4 6.O O,16,661.4375,37.5
Lion Defense Anti Philidor Lions Cave Variation 5.Nf3 exd4 6.Qxd4,16,87.1875,37.5
Sicilian Defense Open Accelerated Dragon Maroczy Bind Formation 5...Bg7 6.Be3,16,63.8125,50.0
Sicilian Defense Kramnik Variation 3...Nc6,16,117.3125,25.0
French Defense Advance Variation 3...c5 4.c3 Bd7 5.Nf3,16,80.625,25.0
Indian Game Black Knights Tango 3.Nf3 e6 4.g3 d5 5.Bg2,16,650.3125,25.0
French Defense Knight Variation Two Knights Variation...6.dxc5 Bxc5 7.Bd3 Nc6,16,22.75,68.75
London System 3...c6 4.e3 Bg4,16,86.5625,25.0
Giuoco Piano Game Evans Gambit Declined 5.b5,16,111.8125,37.5
Indian Game East Indian London System 3...Bg7 4.h3 O O 5.e3,16,51.625,12.5
Indian Game East Indian London System 3...Bg7 4.e3 O O 5.Nbd2,16,15.9375,68.75
Sicilian Defense French Variation 3.Nc3,16,657.25,31.25
Kings Indian Defense 3.Nf3 Bg7,16,29.25,50.0
Scandinavian Defense Mieses Kotrc Gubinsky Melts Bronstein Variation 6.Bc4,15,22.333333333333332,46.666666666666664
Ruy Lopez Opening Morphy Defense Deferred Steinitz Defense,15,44.333333333333336,46.666666666666664
Caro Kann Defense Exchange Variation...4.Bf4 Nc6 5.c3 Nf6,15,64.26666666666667,33.33333333333333
Ruy Lopez Opening Morphy Defense Neo Arkhangelsk Variation,15,685.2666666666667,26.666666666666668
English Opening Kings English Variation 2.g3 Nf6 3.Bg2 Nc6,15,69.4,46.666666666666664
Queens Gambit Declined Chigorin Janowski Variation...6.Be3 e6 7.Bxc4 Bb4,15,47.53333333333333,46.666666666666664
Scotch Game Classical Intermezzo Variation 6.Qd2 Qxc6,15,90.2,40.0
Scotch Game Dubois Reti Max Lange Attack...7.exf6 dxc4 8.fxg7 Rg8,15,29.066666666666666,46.666666666666664
Modern Defense Standard Line 3...d6 4.Bg5 Nd7,15,17.2,13.333333333333334
Pirc Defense Czech Defense 4.f4 Qa5,15,20.8,66.66666666666666
Ruy Lopez Opening Old Steinitz Defense 4.d4 exd4,15,98.46666666666667,53.333333333333336
Sicilian Defense Hyperaccelerated Dragon Fianchetto Variation...6.Qa4 Nd5 7.Qe4 Nb6,15,32.333333333333336,53.333333333333336
Queens Pawn Opening Torre Attack 3...e6,15,710.2,33.33333333333333
Vienna Game Max Lange Steinitz Main Line Paulsen Defense,15,20.933333333333334,40.0
Caro Kann Defense 2.Nf3 d5 3.exd5,15,119.26666666666667,20.0
Modern Defense Geller System,15,33.0,46.666666666666664
Slav Defense Exchange Variation 3...cxd5 4.Bf4 Nf6 5.e3,15,23.666666666666668,40.0
Italian Game Knight Attack Polerio Bishop Check Line...8.Bd3 h6 9.Ne4 Nd5,14,103.78571428571429,50.0
Petrovs Defense Classical French Attack 5...Nf6,14,15.214285714285714,57.14285714285714
Modern Defense with 1 e4 2.d4 Bg7 3.Nf3 c6 4.Bd3,14,17.285714285714285,42.857142857142854
Petrovs Defense Steinitz Attack Symmetrical Variation 4.dxe5 d5,14,688.7857142857143,71.42857142857143
Kings Gambit Declined Classical Variation 3.Nf3 d6 4.Bc4 Nf6,14,146.5,28.57142857142857
Pirc Defense Maroczy Defense 3.dxe5 dxe5,14,99.57142857142857,42.857142857142854
Sicilian Defense OKelly Maroczy Bind Paulsen Line 4.d4,14,53.642857142857146,21.428571428571427
Sicilian Defense Westerinen Attack 3...Nc6,14,931.2857142857143,7.142857142857142
Sicilian Defense Taimanov Variation 5.Nc3,14,878.2857142857143,35.714285714285715
Kings Gambit Declined Classical Variation 3.Nf3 d6 4.Nc3,14,74.28571428571429,21.428571428571427
English Opening Kings English Variation 2.g3 Nc6 3.Bg2 Bc5 4.Nc3,14,36.5,42.857142857142854
Indian Game 2.Bf4 g6 3.Nc3 Bg7 4.e4,14,761.3571428571429,28.57142857142857
Queens Pawn Opening Accelerated London System 2...Nf6,13,60.15384615384615,30.76923076923077
Sicilian Defense Wing Marshall Carlsbad Variation,13,9.615384615384615,69.23076923076923
Ruy Lopez Opening Birds Defense 4.Bc4,13,182.6153846153846,38.46153846153847
Indian Game,13,11.923076923076923,53.84615384615385
Sicilian Defense Marshall Counterattack,13,63.38461538461539,38.46153846153847
Slav Defense Exchange Variation 3...cxd5 4.Nc3 Nf6,13,137.92307692307693,38.46153846153847
Sicilian Defense Open...4.Nxd4 d6 5.Nc3 e5 6.Nf3,13,1470.2307692307693,38.46153846153847
Reti Opening Sicilian Invitation 2.c3,13,44.69230769230769,38.46153846153847
Closed Sicilian Defense Grand Prix Attack 3...g6 4.Bc4 Bg7 5.Nf3,13,41.84615384615385,46.15384615384615
Scandinavian Defense Modern Variation,13,74.92307692307692,38.46153846153847
Modern Defense Standard Line 3...d6 4.Nge2,13,90.61538461538461,15.384615384615385
Indian Game...3.Nc3 Bg7 4.e4 d6 5.Qd2,13,48.07692307692308,15.384615384615385
Alekhines Defense Two Pawns Attack 3...Nb6,13,60.23076923076923,38.46153846153847
Sicilian Defense Smith Morra Gambit Accepted,13,842.6923076923077,30.76923076923077
Caro Kann Defense 2.Nc3 d5 3.d3,13,69.53846153846153,23.076923076923077
Giuoco Piano Game Center Attack...9.Bxf7 Kxf7 10.Qb3 d5 11.Ne5,12,29.25,58.333333333333336
Ruy Lopez Opening,12,39.833333333333336,66.66666666666666
Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3 e5 4.Bc4,12,55.75,50.0
Modern Defense Standard Line 3...d6 4.h4,12,69.91666666666667,50.0
Alapin Sicilian Defense 2...e6 3.Nf3 Nc6 4.d4,12,43.083333333333336,41.66666666666667
Kings Indian Attack 2...Nc6 3.d4 Nf6,12,44.5,50.0
Scotch Game Goring Double Pawn Sacrifice Variation 5...d6,12,277.9166666666667,33.33333333333333
English Opening Four Knights Nimzowitsch Variation 4...d6,12,71.66666666666667,33.33333333333333
Scotch Game Scotch Gambit Dubois Reti Advance Kingside Variation 6.O O d6,12,34.166666666666664,58.333333333333336
Nimzowitsch Larsen Attack 1...g6,12,9.5,50.0
Kings Pawn Opening St George Defense...3.Nf3 Bb7 4.Bd3 Nf6,12,28.833333333333332,58.333333333333336
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.Nf3 e4 4.Nd4,12,77.33333333333333,58.333333333333336
Italian Game Knight Attack Polerio Bishop Check Line...7.dxc6 bxc6 8.Bd3 h6,11,41.72727272727273,63.63636363636363
Old Benoni Defense Benoni Indian Defense 3.Nc3,11,86.81818181818181,36.36363636363637
Ruy Lopez Opening Birds Defense 4.Nxd4 exd4 5.O O c6,11,29.181818181818183,45.45454545454545
Sicilian Defense Anti Qxd4 Move Order 4.dxc5 Qa5,11,970.9090909090909,63.63636363636363
Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4,11,21.90909090909091,36.36363636363637
Alapin Sicilian Defense 2...e6 3.Nf3 Nc6,11,939.5454545454545,27.27272727272727
Scotch Game Classical Variation 5.Be3 Qf6 6.c3 Nge7 7.g3,10,6.1,60.0
Modern Defense Standard Line...4.Be3 a6 5.Qd2 Nd7,10,16.6,40.0
Four Knights Game Scotch Variation Accepted 5.Nxd4 Bc5 6.Be3,10,164.3,20.0
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.Nc3 O O,10,39.8,20.0
Three Knights Opening 3...d6,10,30.0,40.0
Giuoco Piano Game Main Line Albin Gambit 5...d6 6.d4 exd4 7.cxd4,9,36.22222222222222,55.55555555555556
Scandinavian Defense Mieses Kotrc Variation 3.Nf3 Bg4,9,16.444444444444443,55.55555555555556
English Opening Kings English Variation 2.g3 Nf6 3.Bg2 Bc5,9,51.55555555555556,33.33333333333333
Scandinavian Defense 2.exd5 e5 3.dxe6,9,257.44444444444446,33.33333333333333
Queens Gambit Declined Chigorin Defense 3.Nf3 e6,9,111.77777777777777,44.44444444444444
Scotch Game Scotch Gambit Dubois Reti Advance Variation 5...d5 6.Bb5 Ne4,9,109.33333333333333,66.66666666666666
Alekhines Defense Balogh Variation 4...Nb6,8,74.0,50.0
Italian Game Traxler Knight Sacrifice Line 5...Bxf2 6.Kxf2 Nxe4,8,73.125,62.5
Sicilian Defense Anti Qxd4 Move Order 4.Nc3 cxd4 5.Qxd4,8,83.0,37.5
Modern Defense Standard Lizard Defense Mittenberger Gambit 4.exd5 Nf6,8,63.75,50.0
Center Game Accepted Paulsen Attack 4...g6,8,1283.75,50.0
Grob Opening Grob Gambit with 2 Bg2...d5 3.d4,8,30.0,37.5
Nimzowitsch Defense Kennedy Variation,8,88.125,12.5
Caro Kann Defense Karpov Variation 5.Bc4 Ngf6,8,104.875,50.0
Slav Defense Slav Gambit Alekhine Attack,7,116.0,28.57142857142857
Vienna Game Anderssen Defense 3.f4,7,29.571428571428573,28.57142857142857
Scotch Game Schmidt Mieses Variation 6...Qe7,6,6.333333333333333,66.66666666666666
Dutch Defense 2.Bf4 Nf6 3.e3,5,1.4,60.0
Sicilian Defense Smith Morra Gambit Declined Alapin Formation,5,27.8,40.0
French Defense Knight Variation 2...d5 3.e5,4,15.0,25.0
Scandinavian Defense 2.exd5 e5,4,56.5,50.0
French Defense Rubinstein Maric Variation 5.Nc3,4,210.5,25.0
English Opening Symmetrical Variation 2.Nc3 Nf6 3.e4,3,13.333333333333334,33.33333333333333
French Defense Normal Variation 2...d5 3.Nc3,3,0.3333333333333333,66.66666666666666
Queens Pawn Opening Horwitz Defense,1,16.0,0.0
